,Entity,Year,Percentage of Individuals using the Internet (ICT),Mobile cellular subscriptions
3470,Poland,2006,44.58,96.20698849
3471,Poland,2007,48.6,108.37839850000002
3472,Poland,2008,53.13,115.0213925
3473,Poland,2009,58.97,117.31453059999998
3474,Poland,2010,62.32,122.9152946
3475,Poland,2011,61.95,131.2936783
3476,Poland,2012,62.31,141.5464567
3477,Poland,2013,62.85,149.0785439
3478,Portugal,1990,,0.065660213
3479,Portugal,1991,,0.127016808
3480,Portugal,1992,,0.374292451
3481,Portugal,1993,,1.012894051
3482,Portugal,1994,,1.7264400309999999
3483,Portugal,1995,,3.375687267
3484,Portugal,1996,,6.544476984
3485,Portugal,1997,,14.79998641
3486,Portugal,1998,,30.07699652
3487,Portugal,1999,,45.51511117
3488,Portugal,2000,16.43,64.66938516
3489,Portugal,2001,18.09,77.07273739
3490,Portugal,2002,19.37,83.40042883
3491,Portugal,2003,29.67,95.82024424
3492,Portugal,2004,31.78,100.8873537
3493,Portugal,2005,34.99,108.90827649999999
3494,Portugal,2006,38.01,116.03668929999999
3495,Portugal,2007,42.09,127.67657369999999
3496,Portugal,2008,44.13,132.9171729
3497,Portugal,2009,48.27,111.47759690000001
3498,Portugal,2010,53.3,115.3032751
3499,Portugal,2011,55.25,116.3901378
3500,Portugal,2012,60.34,112.38952549999999
3501,Portugal,2013,62.1,113.035602
3502,Puerto Rico,1990,,0.57899638
3503,Puerto Rico,1991,,0.9407075490000001
3504,Puerto Rico,1992,,1.6727778819999999
3505,Puerto Rico,1993,,2.622388239
3506,Puerto Rico,1994,,4.784861682
3507,Puerto Rico,1995,,7.778517686
3508,Puerto Rico,1996,,8.845403321000001
3509,Puerto Rico,1997,,9.795459071
3510,Puerto Rico,1998,,15.38576626
3511,Puerto Rico,1999,,21.48996378
3512,Puerto Rico,2000,10.47,34.71439546
3513,Puerto Rico,2001,15.63,42.85358211
3514,Puerto Rico,2002,17.55,43.40052831
3515,Puerto Rico,2003,19.71,45.15286159
3516,Puerto Rico,2004,22.13,48.97574889
3517,Puerto Rico,2005,23.4,53.00157426
3518,Puerto Rico,2006,25.44,58.63957269
3519,Puerto Rico,2007,27.86,65.03405211
3520,Puerto Rico,2008,38.0,68.21954813
3521,Puerto Rico,2009,41.5,72.93243111
3522,Puerto Rico,2010,45.3,79.09024816
3523,Puerto Rico,2011,48.0,83.97889108
3524,Puerto Rico,2012,69.0,82.55282485
3525,Puerto Rico,2013,73.9,83.64642094
3526,Qatar,1990,,0.799761603
3527,Qatar,1991,,0.8362724140000001
3528,Qatar,1992,,0.864572738
3529,Qatar,1993,,0.871755055
3530,Qatar,1994,,2.329400169
3531,Qatar,1995,,3.685294341
3532,Qatar,1996,,5.614311695
3533,Qatar,1997,,8.210904435
3534,Qatar,1998,,11.94766401
3535,Qatar,1999,,14.74513025
3536,Qatar,2000,4.86,20.35664898
3537,Qatar,2001,6.17,29.08248993
3538,Qatar,2002,10.23,42.35095158
3539,Qatar,2003,19.24,57.03019214
3540,Qatar,2004,20.7,68.06559844
3541,Qatar,2005,24.73,87.28674958
3542,Qatar,2006,28.97,95.05695524
3543,Qatar,2007,37.0,109.69639699999999
3544,Qatar,2008,44.3,105.17778490000002
3545,Qatar,2009,53.1,124.59512990000002
3546,Qatar,2010,69.0,124.96032209999998
3547,Qatar,2011,69.0,120.4784442
3548,Qatar,2012,69.3,126.85648570000001
3549,Qatar,2013,85.3,152.6441746
3550,Romania,1990,,0.0
3551,Romania,1991,,0.0
3552,Romania,1992,,0.0
3553,Romania,1993,,0.00344867
3554,Romania,1994,,0.01202193
3555,Romania,1995,,0.039488733
3556,Romania,1996,,0.07442449200000001
3557,Romania,1997,,0.884783766
3558,Romania,1998,,2.84561335
3559,Romania,1999,,6.028479507
3560,Romania,2000,3.61,11.16205327
3561,Romania,2001,4.54,17.2348729
3562,Romania,2002,6.58,22.96939841
3563,Romania,2003,8.9,31.70897835
3564,Romania,2004,15.0,46.10214303
3565,Romania,2005,21.5,60.38971904
3566,Romania,2006,24.66,72.47089777
3567,Romania,2007,28.3,92.66014887
3568,Romania,2008,32.42,111.40469990000001
3569,Romania,2009,36.6,114.5422524
3570,Romania,2010,39.93,111.42888980000001
3571,Romania,2011,40.01,107.38719840000002
3572,Romania,2012,45.88,104.9886091
3573,Romania,2013,49.76,105.5829217
3574,Russia,1990,,0.0
3575,Russia,1991,,0.000201914
3576,Russia,1992,,0.004032303
3577,Russia,1993,,0.006718503000000001
3578,Russia,1994,,0.018649723
3579,Russia,1995,,0.059572491
3580,Russia,1996,,0.15029596
3581,Russia,1997,,0.32744683
3582,Russia,1998,,0.505809984
3583,Russia,1999,,0.9306548000000001
3584,Russia,2000,1.98,2.223450492
3585,Russia,2001,2.94,5.302377987
3586,Russia,2002,4.13,12.10050689
3587,Russia,2003,8.3,24.94148522
3588,Russia,2004,12.86,51.07845314
3589,Russia,2005,15.23,83.37214422
3590,Russia,2006,18.02,104.84220570000001
3591,Russia,2007,24.66,119.17658700000001
3592,Russia,2008,26.83,138.8686388
3593,Russia,2009,29.0,160.10189619999997
3594,Russia,2010,43.0,165.5010987
3595,Russia,2011,49.0,142.04843280000003
3596,Russia,2012,63.8,145.3276296
3597,Russia,2013,67.97,152.8353524
3598,Rwanda,1990,,0.0
3599,Rwanda,1991,,0.0
3600,Rwanda,1992,,0.0
3601,Rwanda,1993,,0.0
3602,Rwanda,1994,,0.0
3603,Rwanda,1995,,0.0
3604,Rwanda,1996,,0.0
3605,Rwanda,1997,,0.0
3606,Rwanda,1998,,0.069738333
3607,Rwanda,1999,,0.14007359
3608,Rwanda,2000,0.06,0.46453031200000006
3609,Rwanda,2001,0.24,0.7420088779999999
3610,Rwanda,2002,0.29,0.916726444
3611,Rwanda,2003,0.36,1.4323647590000002
3612,Rwanda,2004,0.43,1.483308604
3613,Rwanda,2005,0.56,2.36469608
3614,Rwanda,2006,,3.252279849
3615,Rwanda,2007,2.12,6.397339361
3616,Rwanda,2008,4.5,12.93790517
3617,Rwanda,2009,7.7,23.07054695
3618,Rwanda,2010,8.0,32.74752019
3619,Rwanda,2011,7.0,39.89652123
3620,Rwanda,2012,8.02,49.66704344
3621,Rwanda,2013,9.0,56.80079399
3622,Saint Kitts and Nevis,1990,,0.0
3623,Saint Kitts and Nevis,1996,,0.691387615
3624,Saint Kitts and Nevis,1997,,0.46712999899999996
3625,Saint Kitts and Nevis,1998,,0.991191908
3626,Saint Kitts and Nevis,1999,,1.5577017219999998
3627,Saint Kitts and Nevis,2000,5.86,2.634814685
3628,Saint Kitts and Nevis,2001,7.71,4.544077552
3629,Saint Kitts and Nevis,2002,21.15,10.65325777
3630,Saint Kitts and Nevis,2003,22.97,46.14190734
3631,Saint Kitts and Nevis,2004,24.74,59.89136945
3632,Saint Kitts and Nevis,2005,34.0,103.7872159
3633,Saint Kitts and Nevis,2006,38.5,102.3623628
3634,Saint Kitts and Nevis,2007,43.5,127.7784381
3635,Saint Kitts and Nevis,2008,49.2,145.7640383
3636,Saint Kitts and Nevis,2009,55.7,145.9473043
3637,Saint Kitts and Nevis,2010,63.0,152.81173590000003
3638,Saint Kitts and Nevis,2011,63.2,145.36255690000002
3639,Saint Kitts and Nevis,2012,64.0,141.8333831
3640,Saint Kitts and Nevis,2013,64.6,142.0900149
3641,Saint Lucia,1990,,0.0
3642,Saint Lucia,1994,,0.36072751299999994
3643,Saint Lucia,1995,,0.6800870509999999
3644,Saint Lucia,1996,,0.939837005
3645,Saint Lucia,1997,,1.059644754
3646,Saint Lucia,1998,,1.241294605
3647,Saint Lucia,1999,,1.483172441
3648,Saint Lucia,2000,5.09,1.5928741180000001
3649,Saint Lucia,2001,8.18,1.7018594390000001
3650,Saint Lucia,2002,14.64,8.933508929
3651,Saint Lucia,2003,20.98,61.199510399999994
3652,Saint Lucia,2004,21.4,61.78881684
3653,Saint Lucia,2005,21.57,63.87637766
3654,Saint Lucia,2006,24.5,62.98536306
3655,Saint Lucia,2007,27.9,86.39486568
3656,Saint Lucia,2008,32.0,101.3378953
3657,Saint Lucia,2009,36.0,108.2979452
3658,Saint Lucia,2010,43.3,111.7335693
3659,Saint Lucia,2011,44.0,120.78361809999998
3660,Saint Lucia,2012,45.9,119.4227898
3661,Saint Lucia,2013,46.2,116.30905290000001
3662,Saint Vincent and the Grenadines,1990,,0.0
3663,Saint Vincent and the Grenadines,1992,,0.064814215
3664,Saint Vincent and the Grenadines,1993,,0.07678288900000001
3665,Saint Vincent and the Grenadines,1994,,0.138723192
3666,Saint Vincent and the Grenadines,1995,,0.198849448
3667,Saint Vincent and the Grenadines,1996,,0.259072152
3668,Saint Vincent and the Grenadines,1997,,0.32036740399999997
3669,Saint Vincent and the Grenadines,1998,,0.694939911
3670,Saint Vincent and the Grenadines,1999,,1.316289547
3671,Saint Vincent and the Grenadines,2000,3.25,2.188198004
3672,Saint Vincent and the Grenadines,2001,5.09,6.937743659
3673,Saint Vincent and the Grenadines,2002,5.55,9.229773462999999
3674,Saint Vincent and the Grenadines,2003,6.46,58.06115198
3675,Saint Vincent and the Grenadines,2004,7.37,66.32154898
3676,Saint Vincent and the Grenadines,2005,9.2,64.93852817
3677,Saint Vincent and the Grenadines,2006,12.0,80.46608146
3678,Saint Vincent and the Grenadines,2007,16.0,101.32605799999999
3679,Saint Vincent and the Grenadines,2008,21.0,119.1832023
3680,Saint Vincent and the Grenadines,2009,31.0,110.86051129999998
3681,Saint Vincent and the Grenadines,2010,38.5,120.5596619
3682,Saint Vincent and the Grenadines,2011,43.01,120.5309217
3683,Saint Vincent and the Grenadines,2012,47.52,116.1090946
3684,Saint Vincent and the Grenadines,2013,52.0,114.6334104
3685,Samoa,1990,,0.0
3686,Samoa,1991,,0.0
3687,Samoa,1992,,0.0
3688,Samoa,1993,,0.0
3689,Samoa,1994,,0.0
3690,Samoa,1995,,0.0
3691,Samoa,1996,,0.0
3692,Samoa,1997,,0.444854841
3693,Samoa,1998,,0.855595188
3694,Samoa,1999,,1.3996477859999998
3695,Samoa,2000,0.57,1.431729415
3696,Samoa,2001,1.69,1.423957805
3697,Samoa,2002,2.24,1.528948084
3698,Samoa,2003,2.8,5.909600005
3699,Samoa,2004,3.08,8.948846158
3700,Samoa,2005,3.35,13.338668799999999
3701,Samoa,2006,4.47,25.12798705
3702,Samoa,2007,4.75,47.190518
3703,San Marino,1990,,0.0
3704,San Marino,1992,,3.634014375
3705,San Marino,1993,,5.180727693
3706,San Marino,1994,,7.479726006
3707,San Marino,1995,,9.112149533
3708,San Marino,1996,,8.794474029
3709,San Marino,1997,,8.999004365
3710,San Marino,1998,,18.92025379
3711,San Marino,1999,,36.02316312
3712,San Marino,2000,48.8,53.77655827
3713,San Marino,2001,50.34,57.7201733
3714,San Marino,2002,50.83,59.71707526
3715,San Marino,2003,50.0,58.88501742
3716,San Marino,2004,50.57,58.33048822
3717,San Marino,2005,50.26,57.59865659
3718,San Marino,2006,50.21,57.71656157
3719,San Marino,2007,50.36,57.60937551
3720,San Marino,2008,54.52,79.87822842
3721,San Marino,2009,54.21,97.56010164
3722,San Marino,2010,,99.11214802
3723,San Marino,2011,49.6,114.22635919999999
3724,San Marino,2012,,115.21106029999999
3725,San Marino,2013,,116.9549733
3726,Sao Tome and Principe,1990,,0.0
3727,Sao Tome and Principe,1991,,0.0
3728,Sao Tome and Principe,1992,,0.0
3729,Sao Tome and Principe,1993,,0.0
3730,Sao Tome and Principe,1994,,0.0
3731,Sao Tome and Principe,1995,,0.0
3732,Sao Tome and Principe,1996,,0.0
3733,Sao Tome and Principe,1997,,0.0
3734,Sao Tome and Principe,1998,,0.0
3735,Sao Tome and Principe,1999,,0.0
3736,Sao Tome and Principe,2000,,0.0
3737,Sao Tome and Principe,2001,,0.0
3738,Sao Tome and Principe,2002,,1.3707449790000001
3739,Sao Tome and Principe,2003,,3.268115696
3740,Sao Tome and Principe,2004,,5.134511608
3741,Sao Tome and Principe,2005,,7.730815251
3742,Sao Tome and Principe,2006,,11.60157677
3743,Sao Tome and Principe,2007,,18.42156803
3744,Sao Tome and Principe,2008,,30.04463516
3745,Sao Tome and Principe,2009,,46.65723851
3746,Sao Tome and Principe,2010,,57.63965258
3747,Sao Tome and Principe,2011,,62.80155260000001
3748,Sao Tome and Principe,2012,,64.95124882
3749,Sao Tome and Principe,2013,,64.93966102
3750,Saudi Arabia,1990,,0.091638458
3751,Saudi Arabia,1991,,0.09158360900000001
3752,Saudi Arabia,1992,,0.09168416800000001
3753,Saudi Arabia,1993,,0.08959293800000001
3754,Saudi Arabia,1994,,0.087701216
3755,Saudi Arabia,1995,,0.08621589
3756,Saudi Arabia,1996,,1.011950648
3757,Saudi Arabia,1997,,1.742146861
3758,Saudi Arabia,1998,,3.2532393230000003
3759,Saudi Arabia,1999,,4.264008629
3760,Saudi Arabia,2000,2.21,6.830029352
3761,Saudi Arabia,2001,4.68,12.10362407
3762,Saudi Arabia,2002,6.38,22.94577415
3763,Saudi Arabia,2003,8.0,31.67389518
3764,Saudi Arabia,2004,10.23,38.49018452
3765,Saudi Arabia,2005,12.71,57.36794477
3766,Saudi Arabia,2006,19.46,77.64484350000001
3767,Saudi Arabia,2007,30.0,109.5864024
3768,Saudi Arabia,2008,36.0,136.53762869999997
3769,Saudi Arabia,2009,38.0,167.4269561
3770,Saudi Arabia,2010,41.0,189.1688419
3771,Saudi Arabia,2011,47.5,194.51238769999998
3772,Saudi Arabia,2012,54.0,187.35955769999998
3773,Saudi Arabia,2013,60.5,184.20423689999998
3774,Senegal,1990,,0.0
3775,Senegal,1991,,0.0
3776,Senegal,1992,,0.0
3777,Senegal,1993,,0.0
3778,Senegal,1994,,0.001156238
3779,Senegal,1995,,0.001400443
3780,Senegal,1996,,0.015793657
3781,Senegal,1997,,0.075752533
3782,Senegal,1998,,0.29279543399999997
3783,Senegal,1999,,0.9136395
3784,Senegal,2000,0.4,2.537610482
3785,Senegal,2001,0.98,2.9825820789999997
3786,Senegal,2002,1.01,5.326721238
3787,Senegal,2003,2.1,7.330495472999999
3788,Senegal,2004,4.39,10.22390743
3789,Senegal,2005,4.79,15.35030352
3790,Senegal,2006,5.61,25.75017105
3791,Senegal,2007,6.89,30.49821024
3792,Senegal,2008,7.12,44.03321374
3793,Senegal,2009,7.5,54.83107061
3794,Senegal,2010,8.0,64.42744115
3795,Senegal,2011,9.8,70.16017194
3796,Senegal,2012,10.8,83.56861759
3797,Senegal,2013,13.1,92.92798275
3798,Serbia,2004,23.5,47.18490531
3799,Serbia,2005,26.3,67.01974719
3800,Serbia,2006,27.2,81.46443476
3801,Serbia,2007,33.15,104.4842619
3802,Serbia,2008,35.6,119.8285932
3803,Serbia,2009,38.1,124.40122040000001
3804,Serbia,2010,40.9,125.30078400000001
3805,Serbia,2011,42.2,130.24833600000002
3806,Serbia,2012,48.1,117.7744571
3807,Serbia,2013,51.5,119.39171040000001
3808,Seychelles,1990,,0.0
3809,Seychelles,1991,,0.0
3810,Seychelles,1992,,0.0
3811,Seychelles,1993,,0.0
3812,Seychelles,1994,,0.0
3813,Seychelles,1995,,0.066283987
3814,Seychelles,1996,,1.365344085
3815,Seychelles,1997,,2.9116400810000003
3816,Seychelles,1998,,6.663157489
3817,Seychelles,1999,,20.72662602
3818,Seychelles,2000,7.4,32.543184499999995
3819,Seychelles,2001,11.02,45.23571702
3820,Seychelles,2002,14.3,54.14654223
3821,Seychelles,2003,14.59,58.45424969
3822,Seychelles,2004,24.27,63.40334224
3823,Seychelles,2005,25.41,67.52015064
3824,Seychelles,2006,34.95,79.74152590000001
3825,Seychelles,2007,38.38,86.69867839
3826,Seychelles,2008,40.44,103.97543990000001
3827,Seychelles,2009,,122.1811277
3828,Seychelles,2010,41.0,128.9218051
3829,Seychelles,2011,43.16,137.903463
3830,Seychelles,2012,47.08,147.8032034
3831,Seychelles,2013,50.4,147.342683
3832,Sierra Leone,1990,,0.0
3833,Sierra Leone,1991,,0.0
3834,Sierra Leone,1992,,0.0
3835,Sierra Leone,1993,,0.0
3836,Sierra Leone,1994,,0.0
3837,Sierra Leone,1995,,0.0
3838,Sierra Leone,1996,,0.0
3839,Sierra Leone,1997,,0.0
3840,Sierra Leone,1998,,0.0
3841,Sierra Leone,1999,,0.0
3842,Sierra Leone,2000,0.12,0.288422726
3843,Sierra Leone,2001,0.16,0.6260960170000001
3844,Sierra Leone,2002,0.18,1.4911929480000001
3845,Sierra Leone,2003,0.19,2.402285029
3846,Sierra Leone,2007,0.24,14.327877599999999
3847,Sierra Leone,2008,0.25,18.23526126
3848,Sierra Leone,2009,0.26,20.56306639
3849,Sierra Leone,2010,0.58,34.77065968
3850,Sierra Leone,2011,0.9,36.43343754
3851,Sierra Leone,2012,1.3,36.96439058
3852,Sierra Leone,2013,1.7,65.65907347
3853,Singapore,1990,,1.71488965
3854,Singapore,1991,,2.642048066
3855,Singapore,1992,,3.7581669669999997
3856,Singapore,1993,,5.438606939
3857,Singapore,1994,,6.952534047
3858,Singapore,1995,,8.786437875
3859,Singapore,1996,,12.072821800000002
3860,Singapore,1997,,23.22922974
3861,Singapore,1998,,29.30502362
3862,Singapore,1999,,42.66178346
3863,Singapore,2000,36.0,70.11912902
3864,Singapore,2001,41.67,74.35716693
3865,Singapore,2002,47.0,80.09691896
3866,Singapore,2003,53.84,84.07042831
3867,Singapore,2004,62.0,91.20739002
3868,Singapore,2005,61.0,97.53228591
3869,Singapore,2006,59.0,103.7771628
3870,Singapore,2007,69.9,125.19058799999999
3871,Singapore,2008,69.0,132.3000341
3872,Singapore,2009,69.0,138.6858844
3873,Singapore,2010,71.0,145.39565019999998
3874,Singapore,2011,71.0,150.1160495
3875,Singapore,2012,72.0,152.1251818
3876,Singapore,2013,81.0,155.92221130000001
3877,Slovakia,1990,,0.0
3878,Slovakia,1991,,0.002246115
3879,Slovakia,1992,,0.02890518
3880,Slovakia,1993,,0.058573645
3881,Slovakia,1994,,0.11112903199999999
3882,Slovakia,1995,,0.22963108
3883,Slovakia,1996,,0.53343499
3884,Slovakia,1997,,3.7206960789999997
3885,Slovakia,1998,,8.644120373
3886,Slovakia,1999,,12.32871626
3887,Slovakia,2000,9.43,23.08340185
3888,Slovakia,2001,12.53,39.85063974
3889,Slovakia,2002,40.14,54.25817009
3890,Slovakia,2003,43.04,68.28425592
3891,Slovakia,2004,52.89,79.34105099
3892,Slovakia,2005,55.19,84.2137302
3893,Slovakia,2006,56.08,90.65912525
3894,Slovakia,2007,61.8,112.2526739
3895,Slovakia,2008,66.05,101.93168270000001
3896,Slovakia,2009,70.0,101.3396205
3897,Slovakia,2010,75.71,109.04722
3898,Slovakia,2011,74.44,109.9775874
3899,Slovakia,2012,76.71,111.9121915
3900,Slovakia,2013,77.88,113.91115559999999
3901,Slovenia,1990,,0.0
3902,Slovenia,1991,,0.026082746
3903,Slovenia,1992,,0.174706668
3904,Slovenia,1993,,0.325073304
3905,Slovenia,1994,,0.818517787
3906,Slovenia,1995,,1.370636715
3907,Slovenia,1996,,2.070905846
3908,Slovenia,1997,,4.706932356
3909,Slovenia,1998,,8.125779991
3910,Slovenia,1999,,31.74230763
3911,Slovenia,2000,15.11,61.09944736
3912,Slovenia,2001,30.18,73.88356824
3913,Slovenia,2002,27.84,83.77681411
3914,Slovenia,2003,31.85,87.33423456
3915,Slovenia,2004,40.81,92.68311392
3916,Slovenia,2005,46.81,87.94625338
3917,Slovenia,2006,54.01,90.56940742
3918,Slovenia,2007,56.74,95.45856855
3919,Slovenia,2008,58.0,101.10353409999999
3920,Slovenia,2009,64.0,102.7485413
3921,Slovenia,2010,70.0,103.2965118
3922,Slovenia,2011,67.34,105.1696645
3923,Slovenia,2012,68.35,108.3881402
3924,Slovenia,2013,72.68,110.2112117
3925,Solomon Islands,1990,,0.0
3926,Solomon Islands,1991,,0.0
3927,Solomon Islands,1992,,0.0
3928,Solomon Islands,1993,,0.0
3929,Solomon Islands,1994,,0.04123121
3930,Solomon Islands,1995,,0.064024764
3931,Solomon Islands,1996,,0.091219389
3932,Solomon Islands,1997,,0.173221257
3933,Solomon Islands,1998,,0.17977274899999998
3934,Solomon Islands,1999,,0.272349205
3935,Solomon Islands,2000,0.48,0.279141283
3936,Solomon Islands,2001,0.47,0.228319666
3937,Solomon Islands,2002,0.5,0.229718543
3938,Solomon Islands,2003,0.56,0.237489778
3939,Solomon Islands,2004,0.65,0.6552693479999999
3940,Solomon Islands,2005,0.84,1.278483548
3941,Solomon Islands,2006,1.65,1.456073386
3942,Solomon Islands,2007,2.0,2.21478092
3943,Solomon Islands,2008,3.0,5.957806812
3944,Solomon Islands,2009,4.0,9.709416581000001
3945,Solomon Islands,2010,5.0,21.93953048
3946,Solomon Islands,2011,6.0,51.09173471
3947,Solomon Islands,2012,7.0,54.97600064
3948,Solomon Islands,2013,8.0,57.57076854
3949,Somalia,1990,,0.0
3950,Somalia,1991,,0.0
3951,Somalia,1992,,0.0
3952,Somalia,1993,,0.0
3953,Somalia,1994,,0.0
3954,Somalia,1995,,0.0
3955,Somalia,1996,,0.0
3956,Somalia,1997,,0.0
3957,Somalia,1998,,0.0
3958,Somalia,1999,,0.0
3959,Somalia,2000,0.02,1.083215895
3960,Somalia,2001,0.08,1.117059269
3961,Somalia,2002,0.12,1.277804385
3962,Somalia,2003,0.38,2.488272151
3963,Somalia,2004,1.05,6.060631772000001
3964,Somalia,2005,1.08,5.905322562
3965,Somalia,2006,1.1,6.33081064
3966,Somalia,2007,1.12,6.733363626
3967,Somalia,2008,1.14,6.859761851
3968,Somalia,2009,1.16,6.833066584
3969,Somalia,2010,,6.726736849
3970,Somalia,2011,1.25,18.16731553
3971,Somalia,2012,1.38,22.55978195
3972,Somalia,2013,1.5,49.38267841
3973,South Africa,1990,,0.015437514
3974,South Africa,1991,,0.018836078
3975,South Africa,1992,,0.032367681
3976,South Africa,1993,,0.100950204
3977,South Africa,1994,,0.838227596
3978,South Africa,1995,,1.291434219
3979,South Africa,1996,,2.258077502
3980,South Africa,1997,,4.279063857
3981,South Africa,1998,,7.660999509
3982,South Africa,1999,,11.7386481
3983,South Africa,2000,5.35,18.59462788
3984,South Africa,2001,6.35,23.70080761
3985,South Africa,2002,6.71,29.66584635
3986,South Africa,2003,7.01,35.972583
3987,South Africa,2004,8.43,43.82265902
3988,South Africa,2005,7.49,70.40479553
3989,South Africa,2006,7.61,81.0762872
3990,South Africa,2007,8.07,85.27748184
3991,South Africa,2008,8.43,89.52108369
3992,South Africa,2009,10.0,91.24860878
3993,South Africa,2010,24.0,97.90028646
3994,South Africa,2011,33.97,123.1976544
3995,South Africa,2012,41.0,130.557982
3996,South Africa,2013,46.5,145.64402130000002
3997,South Korea,1990,,0.186178272
3998,South Korea,1991,,0.38305247200000003
3999,South Korea,1992,,0.62196189
4000,South Korea,1993,,1.071053458
4001,South Korea,1994,,2.1648434830000003
4002,South Korea,1995,,3.675661704
4003,South Korea,1996,,7.078148774
4004,South Korea,1997,,15.21163954
4005,South Korea,1998,,30.81749792
4006,South Korea,1999,,51.249773100000006
4007,South Korea,2000,44.7,58.32541383
4008,South Korea,2001,56.6,62.87887506
4009,South Korea,2002,59.4,69.71267379
4010,South Korea,2003,65.5,72.09806317
4011,South Korea,2004,72.7,78.17313661
4012,South Korea,2005,73.5,81.52202954
4013,South Korea,2006,78.1,84.99862058
4014,South Korea,2007,78.8,93.26624778
4015,South Korea,2008,81.0,95.27662025
4016,South Korea,2009,81.6,99.54168558
4017,South Korea,2010,83.7,104.7742463
4018,South Korea,2011,83.76,107.7446102
4019,South Korea,2012,84.07,109.4316142
4020,South Korea,2013,84.77,110.9984678
4021,South Sudan,2011,,17.33918627
4022,South Sudan,2012,,21.22255382
4023,South Sudan,2013,14.1,25.25835962
4024,Spain,1990,,0.14067828300000002
4025,Spain,1991,,0.278272537
4026,Spain,1992,,0.46135155899999997
4027,Spain,1993,,0.656329161
4028,Spain,1994,,1.047842335
4029,Spain,1995,,2.397111579
4030,Spain,1996,,7.586339439
4031,Spain,1997,,10.95273284
4032,Spain,1998,,16.20300377
4033,Spain,1999,,37.56120588
4034,Spain,2000,13.62,60.23673164
4035,Spain,2001,18.15,72.76287627
4036,Spain,2002,20.39,81.09707953
4037,Spain,2003,39.93,88.58520439
4038,Spain,2004,44.01,90.42919646
4039,Spain,2005,47.88,98.40193058
4040,Spain,2006,50.37,103.7617236
4041,Spain,2007,55.11,108.41482479999999
4042,Spain,2008,59.6,109.68088130000001
4043,Spain,2009,62.4,111.5801838
4044,Spain,2010,65.8,111.27576699999999
4045,Spain,2011,67.6,113.06353940000001
4046,Spain,2012,69.81,108.3640175
4047,Spain,2013,71.64,106.88671459999999
4048,Sri Lanka,1990,,0.00583007
4049,Sri Lanka,1991,,0.010266433
4050,Sri Lanka,1992,,0.014909799
4051,Sri Lanka,1993,,0.081953185
4052,Sri Lanka,1994,,0.161302474
4053,Sri Lanka,1995,,0.281311331
4054,Sri Lanka,1996,,0.386704011
4055,Sri Lanka,1997,,0.62189487
4056,Sri Lanka,1998,,0.9377918959999999
4057,Sri Lanka,1999,,1.3728506930000002
4058,Sri Lanka,2000,0.65,2.282674554
4059,Sri Lanka,2001,0.79,3.50715883
4060,Sri Lanka,2002,1.05,4.835730796
4061,Sri Lanka,2003,1.46,7.144934955
4062,Sri Lanka,2004,1.45,11.20278283
4063,Sri Lanka,2005,1.79,16.84991212
4064,Sri Lanka,2006,2.54,26.87761576
4065,Sri Lanka,2007,3.88,39.32382822
4066,Sri Lanka,2008,5.8,54.18660423
4067,Sri Lanka,2009,8.78,79.14612039
4068,Sri Lanka,2010,12.0,83.62395495
4069,Sri Lanka,2011,15.0,87.54590803
4070,Sri Lanka,2012,18.29,91.63310875
4071,Sri Lanka,2013,21.9,95.49632054
4072,Sudan,1990,,0.0
4073,Sudan,1991,,0.0
4074,Sudan,1992,,0.0
4075,Sudan,1993,,0.0
4076,Sudan,1994,,0.0
4077,Sudan,1995,,0.0
4078,Sudan,1996,,0.007113041
4079,Sudan,1997,,0.011974633
4080,Sudan,1998,,0.026421438
4081,Sudan,1999,,0.038958687
4082,Sudan,2000,0.03,0.06727560099999999
4083,Sudan,2001,0.14,0.29668392
4084,Sudan,2002,0.44,0.5326597439999999
4085,Sudan,2003,0.54,1.438819883
4086,Sudan,2004,0.79,2.7958827580000003
4087,Sudan,2005,1.29,4.75898144
4088,Sudan,2006,,11.89555131
4089,Sudan,2007,8.66,20.355095600000002
4090,Sudan,2008,,28.95430467
4091,Sudan,2009,,36.11230146
4092,Sudan,2010,16.7,41.544028999999995
4093,Sudan,2011,17.3,68.77724454
4094,Sudan,2012,21.0,74.36035887
4095,Sudan,2013,22.7,72.85231291
4096,Suriname,1990,,0.0
4097,Suriname,1991,,0.0
4098,Suriname,1992,,0.0
4099,Suriname,1993,,0.25404995199999997
4100,Suriname,1994,,0.321419268
4101,Suriname,1995,,0.387125496
4102,Suriname,1996,,0.546935486
4103,Suriname,1997,,0.504275623
4104,Suriname,1998,,1.323360945
4105,Suriname,1999,,3.8025705380000003
4106,Suriname,2000,2.51,8.795974869
4107,Suriname,2001,3.06,18.38111013
4108,Suriname,2002,4.16,22.57096974
4109,Suriname,2003,4.72,34.61355976
4110,Suriname,2004,6.08,43.13368221
4111,Suriname,2005,6.4,46.60145779
4112,Suriname,2006,9.5,63.34300634
4113,Suriname,2007,14.11,74.4465973
4114,Suriname,2008,21.06,127.5013
4115,Suriname,2009,31.36,146.85729560000001
4116,Suriname,2010,31.59,99.27727827
4117,Suriname,2011,32.0,100.7099428
4118,Suriname,2012,34.68,106.4593736
4119,Suriname,2013,37.4,161.067802
4120,Swaziland,1990,,0.0
4121,Swaziland,1991,,0.0
4122,Swaziland,1992,,0.0
4123,Swaziland,1993,,0.0
