Entity,Code,Year,Mobile cellular subscriptions
Grenada,GRD,2011,115.018939
Grenada,GRD,2012,123.159182
Grenada,GRD,2013,125.5937373
Guam,GUM,1980,0
Guam,GUM,1981,0
Guam,GUM,1982,0
Guam,GUM,1983,0
Guam,GUM,1984,0
Guam,GUM,1985,0
Guam,GUM,1986,0
Guam,GUM,1987,0
Guam,GUM,1988,0
Guam,GUM,1989,0
Guam,GUM,1990,0
Guam,GUM,1991,0.649180475
Guam,GUM,1992,0.951746942
Guam,GUM,1993,1.363896438
Guam,GUM,1994,2.869627327
Guam,GUM,1995,3.410917685
Guam,GUM,1996,3.919357017
Guam,GUM,1997,3.774300427
Guam,GUM,1998,8.430142834
Guam,GUM,1999,12.99114653
Guam,GUM,2000,17.51133086
Guam,GUM,2001,20.84172436
Guam,GUM,2002,44.83563447
Guam,GUM,2003,50.56297244
Guam,GUM,2004,61.94925218
Guatemala,GTM,1980,0
Guatemala,GTM,1981,0
Guatemala,GTM,1982,0
Guatemala,GTM,1983,0
Guatemala,GTM,1984,0
Guatemala,GTM,1985,0
Guatemala,GTM,1986,0
Guatemala,GTM,1987,0
Guatemala,GTM,1988,0
Guatemala,GTM,1989,0
Guatemala,GTM,1990,0.003295716
Guatemala,GTM,1991,0.013419628
Guatemala,GTM,1992,0.02298958
Guatemala,GTM,1993,0.031366214
Guatemala,GTM,1994,0.107232198
Guatemala,GTM,1995,0.300474937
Guatemala,GTM,1996,0.425086663
Guatemala,GTM,1997,0.614318049
Guatemala,GTM,1998,1.042410082
Guatemala,GTM,1999,3.087211532
Guatemala,GTM,2000,7.647420611
Guatemala,GTM,2001,9.987303754
Guatemala,GTM,2002,13.40404656
Guatemala,GTM,2003,16.86814086
Guatemala,GTM,2004,25.61697311
Guatemala,GTM,2005,35.57138428
Guatemala,GTM,2006,55.2407726
Guatemala,GTM,2007,89.33491997
Guatemala,GTM,2008,109.5274308
Guatemala,GTM,2009,123.7220234
Guatemala,GTM,2010,125.9831555
Guatemala,GTM,2011,132.4516485
Guatemala,GTM,2012,137.8194849
Guatemala,GTM,2013,140.393535
Guinea,GIN,1980,0
Guinea,GIN,1981,0
Guinea,GIN,1982,0
Guinea,GIN,1983,0
Guinea,GIN,1984,0
Guinea,GIN,1985,0
Guinea,GIN,1986,0
Guinea,GIN,1987,0
Guinea,GIN,1988,0
Guinea,GIN,1989,0
Guinea,GIN,1990,0
Guinea,GIN,1991,0
Guinea,GIN,1992,0
Guinea,GIN,1993,0.000588556
Guinea,GIN,1994,0.010806418
Guinea,GIN,1995,0.012121718
Guinea,GIN,1996,0.011736
Guinea,GIN,1997,0.034568886
Guinea,GIN,1998,0.255012846
Guinea,GIN,1999,0.292782939
Guinea,GIN,2000,0.481493068
Guinea,GIN,2001,0.625832387
Guinea,GIN,2002,1.003476993
Guinea,GIN,2003,1.211353347
Guinea,GIN,2004,1.651452655
Guinea,GIN,2005,1.973615991
Guinea,GIN,2007,19.90650512
Guinea,GIN,2008,26.66103586
Guinea,GIN,2009,32.936074
Guinea,GIN,2010,36.7781157
Guinea,GIN,2011,43.54770359
Guinea,GIN,2012,48.76925037
Guinea,GIN,2013,63.31503903
Guinea-Bissau,GNB,1980,0
Guinea-Bissau,GNB,1981,0
Guinea-Bissau,GNB,1982,0
Guinea-Bissau,GNB,1983,0
Guinea-Bissau,GNB,1984,0
Guinea-Bissau,GNB,1985,0
Guinea-Bissau,GNB,1986,0
Guinea-Bissau,GNB,1987,0
Guinea-Bissau,GNB,1988,0
Guinea-Bissau,GNB,1989,0
Guinea-Bissau,GNB,1990,0
Guinea-Bissau,GNB,1991,0
Guinea-Bissau,GNB,1992,0
Guinea-Bissau,GNB,1993,0
Guinea-Bissau,GNB,1994,0
Guinea-Bissau,GNB,1995,0
Guinea-Bissau,GNB,1996,0
Guinea-Bissau,GNB,1997,0
Guinea-Bissau,GNB,1998,0
Guinea-Bissau,GNB,1999,0
Guinea-Bissau,GNB,2000,0
Guinea-Bissau,GNB,2001,0
Guinea-Bissau,GNB,2002,0
Guinea-Bissau,GNB,2003,0.093711482
Guinea-Bissau,GNB,2004,2.836587237
Guinea-Bissau,GNB,2005,6.952089848
Guinea-Bissau,GNB,2006,10.83048396
Guinea-Bissau,GNB,2007,19.95658668
Guinea-Bissau,GNB,2008,32.9718113
Guinea-Bissau,GNB,2009,36.13019495
Guinea-Bissau,GNB,2010,42.69221945
Guinea-Bissau,GNB,2011,45.10659833
Guinea-Bissau,GNB,2012,63.0692167
Guinea-Bissau,GNB,2013,74.09102511
Guyana,GUY,1980,0
Guyana,GUY,1981,0
Guyana,GUY,1982,0
Guyana,GUY,1983,0
Guyana,GUY,1984,0
Guyana,GUY,1985,0
Guyana,GUY,1986,0
Guyana,GUY,1987,0
Guyana,GUY,1988,0
Guyana,GUY,1989,0
Guyana,GUY,1990,0
Guyana,GUY,1991,0
Guyana,GUY,1992,0.116319598
Guyana,GUY,1993,0.142124324
Guyana,GUY,1994,0.172352271
Guyana,GUY,1995,0.170709867
Guyana,GUY,1996,0.164189009
Guyana,GUY,1997,0.190720364
Guyana,GUY,1998,0.197145592
Guyana,GUY,1999,0.379868456
Guyana,GUY,2000,5.35010766
Guyana,GUY,2001,10.07413827
Guyana,GUY,2002,10.57779542
Guyana,GUY,2003,18.30583908
Guyana,GUY,2004,22.67765302
Guyana,GUY,2005,36.98152291
Guyana,GUY,2006,52.26250936
Guyana,GUY,2007,69.9336844
Guyana,GUY,2008,57.72160482
Guyana,GUY,2009,62.54783594
Guyana,GUY,2010,71.28590073
Guyana,GUY,2011,66.85662336
Guyana,GUY,2012,68.77901955
Guyana,GUY,2013,69.41295352
Haiti,HTI,1980,0
Haiti,HTI,1981,0
Haiti,HTI,1982,0
Haiti,HTI,1983,0
Haiti,HTI,1984,0
Haiti,HTI,1985,0
Haiti,HTI,1986,0
Haiti,HTI,1987,0
Haiti,HTI,1988,0
Haiti,HTI,1989,0
Haiti,HTI,1990,0
Haiti,HTI,1991,0
Haiti,HTI,1992,0
Haiti,HTI,1993,0
Haiti,HTI,1994,0
Haiti,HTI,1995,0
Haiti,HTI,1996,0
Haiti,HTI,1997,0
Haiti,HTI,1998,0.120690009
Haiti,HTI,1999,0.296442489
Haiti,HTI,2000,0.641157609
Haiti,HTI,2001,1.049282205
Haiti,HTI,2002,1.580200539
Haiti,HTI,2003,3.557045958
Haiti,HTI,2004,4.381193159
Haiti,HTI,2005,5.401215155
Haiti,HTI,2006,12.78140119
Haiti,HTI,2007,26.27785531
Haiti,HTI,2008,33.20103068
Haiti,HTI,2009,37.35732558
Haiti,HTI,2010,40.41873813
Haiti,HTI,2011,41.86242333
Haiti,HTI,2012,59.90841158
Haiti,HTI,2013,69.39885695
Honduras,HND,1980,0
Honduras,HND,1981,0
Honduras,HND,1982,0
Honduras,HND,1983,0
Honduras,HND,1984,0
Honduras,HND,1985,0
Honduras,HND,1986,0
Honduras,HND,1987,0
Honduras,HND,1988,0
Honduras,HND,1989,0
Honduras,HND,1990,0
Honduras,HND,1991,0
Honduras,HND,1992,0
Honduras,HND,1993,0
Honduras,HND,1994,0
Honduras,HND,1995,0
Honduras,HND,1996,0.040376411
Honduras,HND,1997,0.246500814
Honduras,HND,1998,0.583530318
Honduras,HND,1999,1.286770033
Honduras,HND,2000,2.490088703
Honduras,HND,2001,3.73334653
Honduras,HND,2002,5.026447085
Honduras,HND,2003,5.723479373
Honduras,HND,2004,10.4578002
Honduras,HND,2005,18.57507619
Honduras,HND,2006,31.84055311
Honduras,HND,2007,58.29729484
Honduras,HND,2008,84.81834019
Honduras,HND,2009,112.3283833
Honduras,HND,2010,124.7187583
Honduras,HND,2011,103.6720092
Honduras,HND,2012,92.87017414
Honduras,HND,2013,95.91916853
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0.018689957
Hong Kong,HKG,1985,0.081258922
Hong Kong,HKG,1986,0.182245465
Hong Kong,HKG,1987,0.504218653
Hong Kong,HKG,1988,0.908356275
Hong Kong,HKG,1989,1.55856424
Hong Kong,HKG,1990,2.311204939
Hong Kong,HKG,1991,3.238869715
Hong Kong,HKG,1992,3.947248663
Hong Kong,HKG,1993,4.872216207
Hong Kong,HKG,1994,8.020962705
Hong Kong,HKG,1995,12.99329905
Hong Kong,HKG,1996,21.70170873
Hong Kong,HKG,1997,34.67552508
Hong Kong,HKG,1998,48.15693696
Hong Kong,HKG,1999,63.49747283
Hong Kong,HKG,2000,79.69431046
Hong Kong,HKG,2001,83.80339232
Hong Kong,HKG,2002,92.52968608
Hong Kong,HKG,2003,106.4079144
Hong Kong,HKG,2004,119.1029016
Hong Kong,HKG,2005,123.8892854
Hong Kong,HKG,2006,136.6602462
Hong Kong,HKG,2007,155.0398371
Hong Kong,HKG,2008,166.1936237
Hong Kong,HKG,2009,179.7816019
Hong Kong,HKG,2010,195.6692192
Hong Kong,HKG,2011,215.5038098
Hong Kong,HKG,2012,229.2446254
Hong Kong,HKG,2013,237.3518775
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0.025469277
Hungary,HUN,1991,0.081743662
Hungary,HUN,1992,0.22472515
Hungary,HUN,1993,0.441073865
Hungary,HUN,1994,1.380157809
Hungary,HUN,1995,2.559893292
Hungary,HUN,1996,4.57770369
Hungary,HUN,1997,6.844830397
Hungary,HUN,1998,10.40708506
Hungary,HUN,1999,15.87960141
Hungary,HUN,2000,30.08846831
Hungary,HUN,2001,48.7187786
Hungary,HUN,2002,67.7194215
Hungary,HUN,2003,78.33164715
Hungary,HUN,2004,86.25517302
Hungary,HUN,2005,92.31411681
Hungary,HUN,2006,98.89553625
Hungary,HUN,2007,109.6328855
Hungary,HUN,2008,121.6811908
Hungary,HUN,2009,117.5591879
Hungary,HUN,2010,119.9427178
Hungary,HUN,2011,116.9434928
Hungary,HUN,2012,116.070556
Hungary,HUN,2013,116.4278724
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,1.082143808
Iceland,ISL,1987,2.0286227
Iceland,ISL,1988,2.612166066
Iceland,ISL,1989,3.129423239
Iceland,ISL,1990,3.928108935
Iceland,ISL,1991,5.007634418
Iceland,ISL,1992,5.868139056
Iceland,ISL,1993,6.634957295
Iceland,ISL,1994,8.246726037
Iceland,ISL,1995,11.54703239
Iceland,ISL,1996,17.32947288
Iceland,ISL,1997,23.96205251
Iceland,ISL,1998,37.8418394
Iceland,ISL,1999,62.00750065
Iceland,ISL,2000,76.41724807
Iceland,ISL,2001,87.35284592
Iceland,ISL,2002,90.76740239
Iceland,ISL,2003,96.46287833
Iceland,ISL,2004,98.94191084
Iceland,ISL,2005,95.40447185
Iceland,ISL,2006,100.4087225
Iceland,ISL,2007,106.9324528
Iceland,ISL,2008,108.897393
Iceland,ISL,2009,108.2570649
Iceland,ISL,2010,107.2427541
Iceland,ISL,2011,106.8414418
Iceland,ISL,2012,108.054513
Iceland,ISL,2013,108.1111263
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0
India,IND,1991,0
India,IND,1992,0
India,IND,1993,0
India,IND,1994,0
India,IND,1995,0.008022562
India,IND,1996,0.033701672
India,IND,1997,0.089033266
India,IND,1998,0.118621095
India,IND,1999,0.183832581
India,IND,2000,0.343205051
India,IND,2001,0.617271781
India,IND,2002,1.207386542
India,IND,2003,3.080125045
India,IND,2004,4.701852372
India,IND,2005,7.997206759
India,IND,2006,14.52388234
India,IND,2007,20.1553755
India,IND,2008,29.53103968
India,IND,2009,44.12009108
India,IND,2010,62.39006487
India,IND,2011,73.19803895
India,IND,2012,69.92238977
India,IND,2013,70.78318167
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0.001099953
Indonesia,IDN,1985,0.001248931
Indonesia,IDN,1986,0.002733271
Indonesia,IDN,1987,0.003739372
Indonesia,IDN,1988,0.00522915
Indonesia,IDN,1989,0.007368035
Indonesia,IDN,1990,0.010130254
Indonesia,IDN,1991,0.013492764
Indonesia,IDN,1992,0.019222694
Indonesia,IDN,1993,0.028421554
Indonesia,IDN,1994,0.040831947
Indonesia,IDN,1995,0.108515907
Indonesia,IDN,1996,0.285399813
Indonesia,IDN,1997,0.457970991
Indonesia,IDN,1998,0.525057963
Indonesia,IDN,1999,1.078418633
Indonesia,IDN,2000,1.756173957
Indonesia,IDN,2001,3.076348345
Indonesia,IDN,2002,5.440891607
Indonesia,IDN,2003,8.478396795
Indonesia,IDN,2004,13.70874711
Indonesia,IDN,2005,20.89708826
Indonesia,IDN,2006,28.01943927
Indonesia,IDN,2007,40.43198063
Indonesia,IDN,2008,60.01372486
Indonesia,IDN,2009,68.9204184
Indonesia,IDN,2010,87.79014493
Indonesia,IDN,2011,102.4626496
Indonesia,IDN,2012,114.218131
Indonesia,IDN,2013,125.3581426
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0.015419914
Iran,IRN,1995,0.026298054
Iran,IRN,1996,0.09760113
Iran,IRN,1997,0.382047218
Iran,IRN,1998,0.612075354
Iran,IRN,1999,0.756224827
Iran,IRN,2000,1.460445511
Iran,IRN,2001,3.12208672
Iran,IRN,2002,3.365177521
Iran,IRN,2003,5.033143273
Iran,IRN,2004,7.319761151
Iran,IRN,2005,12.13146655
Iran,IRN,2006,21.67657012
Iran,IRN,2007,41.45707252
Iran,IRN,2008,59.17901883
Iran,IRN,2009,71.4616386
Iran,IRN,2010,72.58942289
Iran,IRN,2011,74.30366228
Iran,IRN,2012,76.09808684
Iran,IRN,2013,84.24610052
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0.079244744
Iraq,IRQ,2003,0.308171977
Iraq,IRQ,2004,2.151945659
Iraq,IRQ,2005,5.599581693
Iraq,IRQ,2006,33.30009751
Iraq,IRQ,2007,48.78540241
Iraq,IRQ,2008,59.56201784
Iraq,IRQ,2009,66.69344323
Iraq,IRQ,2010,75.13766061
Iraq,IRQ,2011,80.15512761
Iraq,IRQ,2012,81.62784646
Iraq,IRQ,2013,96.10477428
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0.008488811
Ireland,IRL,1986,0.042391059
Ireland,IRL,1987,0.098241297
Ireland,IRL,1988,0.178311341
Ireland,IRL,1989,0.38465744
Ireland,IRL,1990,0.707977634
Ireland,IRL,1991,0.90457037
Ireland,IRL,1992,1.239692939
Ireland,IRL,1993,1.713445217
Ireland,IRL,1994,2.453545736
Ireland,IRL,1995,4.37561861
Ireland,IRL,1996,7.932034067
Ireland,IRL,1997,14.8509496
Ireland,IRL,1998,25.52193159
Ireland,IRL,1999,44.70952009
Ireland,IRL,2000,64.69946298
Ireland,IRL,2001,76.82678973
Ireland,IRL,2002,76.22193286
Ireland,IRL,2003,87.26760636
Ireland,IRL,2004,94.47377374
Ireland,IRL,2005,102.6935533
Ireland,IRL,2006,110.9801131
Ireland,IRL,2007,115.8530739
Ireland,IRL,2008,116.0047081
Ireland,IRL,2009,106.6677293
Ireland,IRL,2010,105.2358099
Ireland,IRL,2011,108.479355
Ireland,IRL,2012,107.2128919
Ireland,IRL,2013,102.755635
Israel,ISR,1990,0.338729821
Israel,ISR,1991,0.495518787
Israel,ISR,1992,0.75107401
Israel,ISR,1993,1.293391516
Israel,ISR,1994,2.583802439
Israel,ISR,1995,8.354980904
Israel,ISR,1996,19.09479005
Israel,ISR,1997,29.70554874
Israel,ISR,1998,37.24716556
Israel,ISR,1999,48.88595196
Israel,ISR,2000,73.16613652
Israel,ISR,2001,89.73880798
Israel,ISR,2002,100.9785288
Israel,ISR,2003,104.2462475
Israel,ISR,2004,111.6505837
Israel,ISR,2005,117.4648609
Israel,ISR,2006,124.3388396
Israel,ISR,2007,128.454728
Israel,ISR,2008,126.3854986
Israel,ISR,2009,124.0341367
Israel,ISR,2010,122.7836679
Israel,ISR,2011,121.9782701
Israel,ISR,2012,120.6843884
Israel,ISR,2013,122.8478352
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0.011299642
Italy,ITA,1986,0.015920152
Italy,ITA,1987,0.029097369
Italy,ITA,1988,0.059145464
Italy,ITA,1989,0.116270531
Italy,ITA,1990,0.468047382
Italy,ITA,1991,0.999024175
Italy,ITA,1992,1.376232801
Italy,ITA,1993,2.120206352
Italy,ITA,1994,3.932290383
Italy,ITA,1995,6.886434446
Italy,ITA,1996,11.27907186
Italy,ITA,1997,20.63367341
Italy,ITA,1998,36.04026526
Italy,ITA,1999,53.2698128
Italy,ITA,2000,74.13388725
Italy,ITA,2001,89.59054415
Italy,ITA,2002,94.25849261
Italy,ITA,2003,98.10254268
Italy,ITA,2004,107.6937662
Italy,ITA,2005,121.8642226
Italy,ITA,2006,136.121113
Italy,ITA,2007,150.962827
Italy,ITA,2008,150.8856458
Italy,ITA,2009,149.5058395
Italy,ITA,2010,154.7970088
Italy,ITA,2011,158.145883
Italy,ITA,2012,159.6276155
Italy,ITA,2013,158.8172931
Jamaica,JAM,1980,0
Jamaica,JAM,1981,0
Jamaica,JAM,1982,0
Jamaica,JAM,1983,0
Jamaica,JAM,1984,0
Jamaica,JAM,1985,0
Jamaica,JAM,1986,0
Jamaica,JAM,1987,0
Jamaica,JAM,1988,0
Jamaica,JAM,1989,0
Jamaica,JAM,1990,0
Jamaica,JAM,1991,0.102780276
Jamaica,JAM,1992,0.318010492
Jamaica,JAM,1993,0.62934611
Jamaica,JAM,1994,1.069988634
Jamaica,JAM,1995,1.833349512
Jamaica,JAM,1996,2.198589265
Jamaica,JAM,1997,2.62987066
Jamaica,JAM,1998,3.102606933
Jamaica,JAM,1999,5.643288716
Jamaica,JAM,2000,14.21072341
Jamaica,JAM,2001,22.9496504
Jamaica,JAM,2002,47.39667326
Jamaica,JAM,2003,59.5500915
Jamaica,JAM,2004,68.93370547
Jamaica,JAM,2005,73.87598526
Jamaica,JAM,2006,84.36418744
Jamaica,JAM,2007,99.12039649
Jamaica,JAM,2008,100.164076
Jamaica,JAM,2009,108.2941099
Jamaica,JAM,2010,116.0682988
Jamaica,JAM,2011,106.9237357
Jamaica,JAM,2012,98.04968759
Jamaica,JAM,2013,102.2381648
Japan,JPN,1980,0
Japan,JPN,1981,0.011363484
Japan,JPN,1982,0.016824553
Japan,JPN,1983,0.022941813
Japan,JPN,1984,0.033852133
Japan,JPN,1985,0.051504866
Japan,JPN,1986,0.078913191
Japan,JPN,1987,0.124583309
Japan,JPN,1988,0.200018213
Japan,JPN,1989,0.401833216
Japan,JPN,1990,0.710088407
Japan,JPN,1991,1.123129273
Japan,JPN,1992,1.390274425
Japan,JPN,1993,1.723586246
Japan,JPN,1994,3.490181339
Japan,JPN,1995,9.408600615
Japan,JPN,1996,21.56058437
Japan,JPN,1997,30.59119313
Japan,JPN,1998,37.76545041
Japan,JPN,1999,45.30199511
Japan,JPN,2000,53.12376978
Japan,JPN,2001,59.39257273
Japan,JPN,2002,64.25260095
Japan,JPN,2003,68.48920048
Japan,JPN,2004,72.15580043
Japan,JPN,2005,75.98436507
Japan,JPN,2006,78.51905384
Japan,JPN,2007,84.35360774
Japan,JPN,2008,86.70710553
Japan,JPN,2009,91.31743648
Japan,JPN,2010,96.80752449
Japan,JPN,2011,104.2742326
Japan,JPN,2012,110.9073543
Japan,JPN,2013,117.6315867
Jordan,JOR,1980,0
Jordan,JOR,1981,0
Jordan,JOR,1982,0
Jordan,JOR,1983,0
Jordan,JOR,1984,0
Jordan,JOR,1985,0
Jordan,JOR,1986,0
Jordan,JOR,1987,0
Jordan,JOR,1988,0
Jordan,JOR,1989,0
Jordan,JOR,1990,0.042847108
Jordan,JOR,1991,0.041317981
Jordan,JOR,1992,0.039058232
Jordan,JOR,1993,0.036805421
Jordan,JOR,1994,0.034812194
Jordan,JOR,1995,0.27406405
Jordan,JOR,1996,0.541761443
Jordan,JOR,1997,0.989408624
Jordan,JOR,1998,1.780031019
Jordan,JOR,1999,2.519897737
Jordan,JOR,2000,8.158384017
Jordan,JOR,2001,17.90295067
Jordan,JOR,2002,24.87463731
Jordan,JOR,2003,26.59397758
Jordan,JOR,2004,31.89416724
Jordan,JOR,2005,59.88643393
Jordan,JOR,2006,79.99969054
Jordan,JOR,2007,84.36638062
Jordan,JOR,2008,89.88973816
Jordan,JOR,2009,97.2992605
Jordan,JOR,2010,102.5632445
Jordan,JOR,2011,111.1631725
Jordan,JOR,2012,128.1735327
Jordan,JOR,2013,141.7962745
Kazakhstan,KAZ,1980,0
Kazakhstan,KAZ,1981,0
Kazakhstan,KAZ,1982,0
Kazakhstan,KAZ,1983,0
Kazakhstan,KAZ,1984,0
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0.002539553
Kazakhstan,KAZ,1995,0.029582694
Kazakhstan,KAZ,1996,0.063930025
Kazakhstan,KAZ,1997,0.074254448
Kazakhstan,KAZ,1998,0.199889072
Kazakhstan,KAZ,1999,0.337203384
Kazakhstan,KAZ,2000,1.353628011
Kazakhstan,KAZ,2001,3.997457287
Kazakhstan,KAZ,2002,7.023092365
Kazakhstan,KAZ,2003,9.023272289
Kazakhstan,KAZ,2004,16.42011664
Kazakhstan,KAZ,2005,35.83356656
Kazakhstan,KAZ,2006,51.0647485
Kazakhstan,KAZ,2007,80.03793182
Kazakhstan,KAZ,2008,95.77525322
Kazakhstan,KAZ,2009,108.3821491
Kazakhstan,KAZ,2010,121.867001
Kazakhstan,KAZ,2011,156.7946524
Kazakhstan,KAZ,2012,185.8215629
Kazakhstan,KAZ,2013,184.6947548
Kenya,KEN,1980,0
Kenya,KEN,1981,0
Kenya,KEN,1982,0
Kenya,KEN,1983,0
Kenya,KEN,1984,0
Kenya,KEN,1985,0
Kenya,KEN,1986,0
Kenya,KEN,1987,0
Kenya,KEN,1988,0
Kenya,KEN,1989,0
Kenya,KEN,1990,0
Kenya,KEN,1991,0
Kenya,KEN,1992,0.004393508
Kenya,KEN,1993,0.004497055
Kenya,KEN,1994,0.007471468
Kenya,KEN,1995,0.008312034
Kenya,KEN,1996,0.010026174
Kenya,KEN,1997,0.023379915
Kenya,KEN,1998,0.03621275
Kenya,KEN,1999,0.077946501
Kenya,KEN,2000,0.407236044
Kenya,KEN,2001,1.867625738
Kenya,KEN,2002,3.597282273
Kenya,KEN,2003,4.69188758
Kenya,KEN,2004,7.309274576
Kenya,KEN,2005,12.88773918
Kenya,KEN,2006,19.96957736
Kenya,KEN,2007,30.06283272
Kenya,KEN,2008,42.04847839
Kenya,KEN,2009,48.62445283
Kenya,KEN,2010,61.03491308
Kenya,KEN,2011,66.8146089
Kenya,KEN,2012,71.17433333
Kenya,KEN,2013,71.76404552
Kiribati,KIR,1980,0
Kiribati,KIR,1981,0
Kiribati,KIR,1982,0
Kiribati,KIR,1983,0
Kiribati,KIR,1984,0
Kiribati,KIR,1985,0
Kiribati,KIR,1986,0
Kiribati,KIR,1987,0
Kiribati,KIR,1988,0
Kiribati,KIR,1989,0
Kiribati,KIR,1990,0
Kiribati,KIR,1991,0
Kiribati,KIR,1992,0
Kiribati,KIR,1993,0
Kiribati,KIR,1994,0
Kiribati,KIR,1995,0
Kiribati,KIR,1996,0
Kiribati,KIR,1997,0
Kiribati,KIR,1998,0.027493814
Kiribati,KIR,1999,0.245769689
Kiribati,KIR,2000,0.362371358
Kiribati,KIR,2001,0.468781524
Kiribati,KIR,2002,0.576929801
Kiribati,KIR,2003,0.602030422
Kiribati,KIR,2004,0.6915085
Kiribati,KIR,2005,0.718486095
Kiribati,KIR,2006,0.761258469
Kiribati,KIR,2007,0.802989261
Kiribati,KIR,2008,1.054496373
Kiribati,KIR,2009,10.29063487
Kiribati,KIR,2010,10.83965092
Kiribati,KIR,2011,13.89219144
Kiribati,KIR,2012,15.87522076
Kiribati,KIR,2013,16.60951041
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0.450163596
Kuwait,KWT,1987,0.744799425
Kuwait,KWT,1988,0.87176792
Kuwait,KWT,1989,1.092645669
Kuwait,KWT,1990,1.006663838
Kuwait,KWT,1991,2.15037524
Kuwait,KWT,1992,2.699075329
Kuwait,KWT,1993,3.656986692
Kuwait,KWT,1994,5.17054703
Kuwait,KWT,1995,7.414872617
Kuwait,KWT,1996,9.529321669
Kuwait,KWT,1997,12.83619367
Kuwait,KWT,1998,14.51624891
Kuwait,KWT,1999,16.49797487
Kuwait,KWT,2000,24.97074069
Kuwait,KWT,2001,44.32587231
Kuwait,KWT,2002,59.90532323
Kuwait,KWT,2003,67.09655714
Kuwait,KWT,2004,80.79191756
Kuwait,KWT,2005,60.18706501
Kuwait,KWT,2006,48.79420214
Kuwait,KWT,2007,55.82934104
Kuwait,KWT,2008,55.50663695
Kuwait,KWT,2009,91.87085234
Kuwait,KWT,2010,133.0114856
Kuwait,KWT,2011,157.9080265
Kuwait,KWT,2012,156.8991317
Kuwait,KWT,2013,190.2883477
Kyrgyzstan,KGZ,1980,0
Kyrgyzstan,KGZ,1981,0
Kyrgyzstan,KGZ,1982,0
Kyrgyzstan,KGZ,1983,0
Kyrgyzstan,KGZ,1984,0
Kyrgyzstan,KGZ,1985,0
Kyrgyzstan,KGZ,1986,0
Kyrgyzstan,KGZ,1987,0
Kyrgyzstan,KGZ,1988,0
Kyrgyzstan,KGZ,1989,0
Kyrgyzstan,KGZ,1990,0
Kyrgyzstan,KGZ,1991,0
Kyrgyzstan,KGZ,1992,0
Kyrgyzstan,KGZ,1993,0
Kyrgyzstan,KGZ,1994,0
Kyrgyzstan,KGZ,1995,0
Kyrgyzstan,KGZ,1996,0
Kyrgyzstan,KGZ,1997,0
Kyrgyzstan,KGZ,1998,0.027985829
